Word,Style,Weight
asperities,technical,1.0
potentials,technical,0.5
tribal,technical,0.3333333333333333
oceanographic,technical,0.5
vocabulary,technical,0.5
embodiment,technical,0.5
velocityin,technical,1.0
fuelled,technical,1.0
contributions,technical,0.3333333333333333
celebrate,technical,0.3333333333333333
multidisciplinary,technical,1.0
disseminate,technical,1.0
kelvinis,technical,1.0
dickinson,technical,1.0
kijima,technical,1.0
codes,technical,0.3333333333333333
drum,technical,0.3333333333333333
nondestructive,technical,1.0
kogan,technical,1.0
numerical,technical,0.5
diamagnet,technical,1.0
openio,technical,1.0
census,technical,0.5
herman,technical,0.3333333333333333
nucleon,technical,1.0
committee,technical,0.3333333333333333
geraci,technical,1.0
thermodynamics,technical,0.5
asimo,technical,1.0
bonding,technical,0.5
zuckerberg,technical,1.0
greece,technical,0.3333333333333333
huygens,technical,1.0
truncated,technical,0.3333333333333333
selects,technical,0.3333333333333333
kilograms,technical,1.0
velocitythe,technical,1.0
unfolded,technical,1.0
contrasts,technical,0.3333333333333333
marburg,technical,1.0
deployments,technical,1.0
restricts,technical,0.5
oecd,technical,1.0
impairment,technical,0.5
intercept,technical,0.5
chen,technical,0.5
johannes,technical,1.0
midsourcing,technical,1.0
eckhardt,technical,1.0
spike,technical,0.5
safeguarded,technical,1.0
beneficial,technical,0.5
theorists,technical,1.0
chartered,technical,0.5
furthering,technical,1.0
latency,technical,1.0
austria,technical,1.0
biophysicsis,technical,1.0
coordinates,technical,0.5
implementations,technical,1.0
repair,technical,0.3333333333333333
extortion,technical,1.0
paired,technical,0.3333333333333333
ideathon,technical,1.0
hat,technical,0.3333333333333333
implantation,technical,1.0
remediate,technical,1.0
datasphere,technical,1.0
diminish,technical,0.5
flywheel,technical,1.0
concurrent,technical,0.5
exhilaration,technical,1.0
publish,technical,1.0
baca,technical,1.0
pointthe,technical,1.0
computera,technical,1.0
bleed,technical,1.0
collar,technical,0.3333333333333333
quarterly,technical,0.5
sbom,technical,1.0
lyle,technical,0.5
lawson,technical,1.0
actuators,technical,1.0
denis,technical,1.0
revolves,technical,1.0
aberrations,technical,0.5
mitigated,technical,1.0
client,technical,0.3333333333333333
everett,technical,1.0
perceived,technical,0.5
taper,technical,0.5
grain,technical,0.3333333333333333
disclosing,technical,1.0
worst,technical,0.3333333333333333
banos,technical,1.0
edean,technical,1.0
captures,technical,1.0
proportional,technical,0.5
devised,technical,0.3333333333333333
hardjono,technical,1.0
identities,technical,0.5
discrete,technical,0.3333333333333333
renders,technical,1.0
manufacturers,technical,0.3333333333333333
australian,technical,1.0
organizations,technical,0.3333333333333333
finfet,technical,1.0
ocr,technical,1.0
links,technical,0.3333333333333333
cae,technical,1.0
fitzgerald,technical,0.5
evaluations,technical,1.0
pyramids,technical,1.0
fienberg,technical,1.0
heredity,technical,0.5
demonstrable,technical,0.5
theoretical,technical,0.5
stops,technical,0.3333333333333333
organ,technical,0.5
nucleusin,technical,1.0
macintosh,technical,1.0
counters,technical,1.0
statisticians,technical,1.0
terotechnology,technical,1.0
historic,technical,0.3333333333333333
alkane,technical,1.0
macro,technical,1.0
motivate,technical,0.5
enhancements,technical,1.0
commons,technical,0.5
biocatalysts,technical,1.0
lawgraham,technical,1.0
observes,technical,0.5
sensory,technical,0.5
classrooms,technical,0.3333333333333333
commercialize,technical,1.0
outlets,technical,0.5
deterministic,technical,0.5
permanent,technical,0.3333333333333333
stabilization,technical,0.5
simulating,technical,1.0
outsourceable,technical,1.0
accurately,technical,0.5
perceiving,technical,0.5
shell,technical,0.5
volt,technical,1.0
negotiation,technical,0.5
evaluating,technical,0.3333333333333333
abstract,technical,0.3333333333333333
ergonomics,technical,1.0
designer,technical,0.3333333333333333
sms,technical,1.0
tokenization,technical,1.0
constitutes,technical,0.5
worcester,technical,1.0
cache,technical,1.0
sharkfest,technical,1.0
staticsfluid,technical,1.0
zang,technical,1.0
predecessors,technical,0.5
desktop,technical,1.0
invasions,technical,1.0
assigning,technical,0.5
institutional,technical,0.5
icdl,technical,1.0
additions,technical,0.5
microsatellite,technical,1.0
raving,technical,0.5
modularity,technical,1.0
grace,technical,0.3333333333333333
pascal,technical,1.0
baidu,technical,1.0
jeffrey,technical,1.0
correcting,technical,1.0
assertion,technical,0.3333333333333333
targeted,technical,1.0
sumita,technical,1.0
wraps,technical,1.0
reap,technical,0.5
rudebusch,technical,1.0
practically,technical,0.3333333333333333
pacemakers,technical,1.0
forerunner,technical,0.5
credited,technical,0.3333333333333333
compromises,technical,1.0
extensible,technical,1.0
vacuum,technical,0.3333333333333333
rtl,technical,1.0
catalog,technical,1.0
graduates,technical,0.3333333333333333
exits,technical,0.5
dash,technical,0.3333333333333333
ngfw,technical,1.0
odour,technical,1.0
harassment,technical,1.0
rigid,technical,0.3333333333333333
teachable,technical,1.0
titled,technical,0.3333333333333333
ecosystems,technical,1.0
non,technical,0.3333333333333333
authorise,technical,1.0
servers,technical,1.0
greatly,technical,0.3333333333333333
biocatalysisbiocatalysis,technical,1.0
cognitive,technical,1.0
flextime,technical,1.0
boosters,technical,1.0
portugal,technical,0.3333333333333333
oszk,technical,1.0
goodchild,technical,1.0
conjugate,technical,0.5
constrains,technical,1.0
eckert,technical,1.0
myth,technical,0.3333333333333333
informational,technical,1.0
lyer,technical,1.0
reservoirs,technical,0.5
assess,technical,1.0
ldap,technical,1.0
supervisor,technical,0.3333333333333333
safeguards,technical,0.5
completeness,technical,0.5
academics,technical,0.5
encourages,technical,0.5
atmospheric,technical,0.5
synthetically,technical,1.0
fibre,technical,1.0
photosensitivity,technical,1.0
expects,technical,0.3333333333333333
neurophysiology,technical,1.0
standardisation,technical,1.0
theoremthe,technical,1.0
negotiate,technical,0.5
solely,technical,0.5
predicted,technical,0.3333333333333333
temperature,technical,0.3333333333333333
impractical,technical,0.5
timely,technical,0.5
habitable,technical,1.0
stretched,technical,0.5
interconnected,technical,0.5
beijing,technical,1.0
lends,technical,0.5
decode,technical,1.0
graphics,technical,1.0
theoretically,technical,0.5
injustice,technical,0.5
samples,technical,0.5
equilibria,technical,1.0
lifo,technical,1.0
fingerprinting,technical,1.0
dc,technical,0.5
f,technical,0.3333333333333333
sca,technical,1.0
diffusion,technical,0.5
reaches,technical,0.3333333333333333
astronomical,technical,0.5
react,technical,0.3333333333333333
snapshots,technical,1.0
additively,technical,1.0
linkage,technical,0.5
vr,technical,1.0
recognition,technical,0.3333333333333333
trademarks,technical,1.0
engineeringbiomedical,technical,1.0
require,technical,0.3333333333333333
agu,technical,1.0
portmanteau,technical,1.0
robins,technical,1.0
cite,technical,0.5
simulates,technical,1.0
empire,technical,0.5
unlocking,technical,1.0
são,technical,1.0
apply,technical,0.3333333333333333
automated,technical,1.0
lirneasia,technical,1.0
remedied,technical,1.0
faro,technical,0.5
starter,technical,0.3333333333333333
mauritians,technical,1.0
recursively,technical,1.0
negation,technical,0.5
confident,technical,0.3333333333333333
aided,technical,0.3333333333333333
dell,technical,1.0
albedoa,technical,1.0
shalini,technical,1.0
illiteracy,technical,1.0
nonverbal,technical,0.5
internetwork,technical,1.0
irvine,technical,1.0
eservices,technical,1.0
elimination,technical,0.5
hack,technical,0.5
rewards,technical,0.5
drummers,technical,0.5
empathic,technical,1.0
vulnerability,technical,1.0
predict,technical,0.5
sussman,technical,1.0
stennis,technical,0.5
isaac,technical,0.3333333333333333
outdoor,technical,0.5
ecs,technical,1.0
bd,technical,1.0
mentioning,technical,0.5
insulators,technical,1.0
geographic,technical,1.0
nfs,technical,1.0
harvested,technical,1.0
childhood,technical,0.3333333333333333
demonstrations,technical,0.5
enhancement,technical,1.0
smi,technical,1.0
bloomeries,technical,1.0
storing,technical,0.3333333333333333
gödel,technical,1.0
lc,technical,1.0
arl,technical,1.0
renewals,technical,1.0
static,technical,0.3333333333333333
multipath,technical,1.0
domains,technical,0.5
helpfully,technical,0.5
acclaimed,technical,0.5
modelthe,technical,1.0
cs,technical,1.0
parallel,technical,0.3333333333333333
adaptations,technical,0.5
encapsulating,technical,1.0
smoking,technical,0.5
nondecreasing,technical,1.0
nozzle,technical,0.3333333333333333
intracellular,technical,1.0
comparative,technical,0.5
finals,technical,0.5
ci,technical,1.0
turnover,technical,0.5
forums,technical,1.0
aspire,technical,1.0
hallway,technical,0.5
nist,technical,1.0
deindustrialization,technical,1.0
lathe,technical,1.0
bangladesh,technical,1.0
electronis,technical,1.0
prototype,technical,1.0
laptops,technical,1.0
embargo,technical,0.5
acidsare,technical,1.0
divides,technical,0.5
wrap,technical,0.5
video,technical,0.5
consider,technical,0.3333333333333333
geographically,technical,0.3333333333333333
bioinformatics,technical,1.0
inc,technical,1.0
installing,technical,0.5
bengali,technical,1.0
conservancy,technical,1.0
ancestor,technical,0.5
originates,technical,0.5
layout,technical,0.3333333333333333
rocketstar,technical,1.0
indefinite,technical,0.3333333333333333
parentheses,technical,1.0
industrialized,technical,0.5
enquiry,technical,1.0
endanger,technical,1.0
biosystems,technical,1.0
oceanography,technical,0.5
hears,technical,0.5
introduce,technical,0.3333333333333333
stress,technical,0.3333333333333333
obtains,technical,1.0
sunderland,technical,1.0
synchronize,technical,0.5
csab,technical,1.0
euclidean,technical,1.0
reorientation,technical,1.0
norvig,technical,1.0
那顺乌日图,technical,1.0
dystopic,technical,1.0
patrick,technical,1.0
superempowered,technical,1.0
ultraviolet,technical,0.5
enhanced,technical,0.5
donating,technical,1.0
consequent,technical,0.5
forefront,technical,1.0
admit,technical,0.3333333333333333
pragmatic,technical,0.5
connectedness,technical,1.0
subjective,technical,0.5
values,technical,0.3333333333333333
raid,technical,0.5
invite,technical,0.5
critiques,technical,1.0
scalable,technical,1.0
simulations,technical,1.0
examiner,technical,0.3333333333333333
criticized,technical,0.3333333333333333
passively,technical,0.5
functional,technical,0.3333333333333333
topical,technical,0.5
unbranded,technical,1.0
convex,technical,0.5
opposed,technical,0.3333333333333333
tennessee,technical,0.3333333333333333
combinations,technical,0.3333333333333333
cyclotron,technical,1.0
acid,technical,0.3333333333333333
l,technical,0.3333333333333333
unsorted,technical,1.0
determines,technical,0.5
consequence,technical,0.5
protrusion,technical,1.0
penetration,technical,0.3333333333333333
plaster,technical,0.3333333333333333
experiments,technical,0.3333333333333333
babbage,technical,1.0
capacitor,technical,1.0
precipitating,technical,0.5
tenaga,technical,1.0
annulled,technical,1.0
developments,technical,0.3333333333333333
anticipatory,technical,0.5
millwrights,technical,1.0
eliminates,technical,0.3333333333333333
matches,technical,0.3333333333333333
excavations,technical,0.5
ildp,technical,1.0
gb,technical,1.0
auspicious,technical,1.0
criterion,technical,0.5
rediscovery,technical,1.0
impose,technical,0.5
capabilities,technical,0.3333333333333333
arnold,technical,0.5
exclusionary,technical,1.0
trong,technical,1.0
ecosystem,technical,1.0
frequencies,technical,0.5
ooad,technical,1.0
incremental,technical,0.5
erasure,technical,1.0
machining,technical,1.0
coping,technical,0.3333333333333333
freely,technical,0.3333333333333333
ra,technical,1.0
vulnerable,technical,0.3333333333333333
bitm,technical,1.0
revolutionizing,technical,1.0
wikiquote,technical,1.0
uncommon,technical,0.3333333333333333
flaw,technical,1.0
quadratic,technical,0.5
cohesion,technical,0.5
sorting,technical,0.5
applications,technical,0.3333333333333333
interact,technical,0.5
operationally,technical,0.5
region,technical,0.3333333333333333
staying,technical,0.5
primitive,technical,0.3333333333333333
stitching,technical,1.0
disappears,technical,1.0
frontier,technical,0.5
clockwise,technical,0.5
gamble,technical,0.5
logging,technical,0.3333333333333333
gear,technical,0.5
wpiam,technical,1.0
demonstrator,technical,1.0
portal,technical,0.5
deflection,technical,1.0
tokyo,technical,0.3333333333333333
pension,technical,0.5
ssd,technical,1.0
fatigue,technical,0.3333333333333333
init,technical,1.0
systemic,technical,0.5
admiral,technical,1.0
mouse,technical,0.3333333333333333
capillarity,technical,1.0
instantaneously,technical,0.5
las,technical,0.5
ph,technical,0.5
atlantic,technical,0.5
sabotage,technical,0.5
incoming,technical,1.0
timeline,technical,1.0
electrically,technical,1.0
probability,technical,0.3333333333333333
teotihuacán,technical,1.0
tm,technical,1.0
caring,technical,0.3333333333333333
ensuing,technical,1.0
seymour,technical,1.0
disrupt,technical,1.0
lumps,technical,0.3333333333333333
methodology,technical,0.5
sp,technical,1.0
utmost,technical,0.3333333333333333
istqb,technical,1.0
cima,technical,1.0
depicting,technical,0.5
hyperconnected,technical,1.0
spans,technical,0.5
splits,technical,0.5
hypothesisin,technical,1.0
lim,technical,1.0
indexes,technical,0.5
cheng,technical,0.5
profiles,technical,0.5
inclusivity,technical,1.0
evolutionary,technical,0.5
inverse,technical,0.5
undeveloped,technical,0.5
revolutions,technical,0.5
translation,technical,0.3333333333333333
hairs,technical,0.3333333333333333
multiple,technical,0.3333333333333333
environmental,technical,0.5
interchangeability,technical,1.0
wolfgang,technical,1.0
sibelius,technical,1.0
hash,technical,1.0
conclude,technical,0.3333333333333333
nccoe,technical,1.0
genocide,technical,1.0
grounded,technical,0.5
gilbert,technical,1.0
spawned,technical,1.0
overwritten,technical,1.0
ssto,technical,1.0
baseline,technical,0.5
shorter,technical,0.3333333333333333
nuculeus,technical,1.0
dementia,technical,1.0
educationally,technical,1.0
viscoelasticity,technical,0.5
ads,technical,0.5
apples,technical,1.0
heating,technical,0.3333333333333333
onscreen,technical,1.0
comments,technical,0.3333333333333333
abbreviated,technical,1.0
promulgating,technical,1.0
economist,technical,0.3333333333333333
causes,technical,0.3333333333333333
customer,technical,0.5
nj,technical,1.0
primary,technical,0.3333333333333333
beside,technical,0.3333333333333333
bilas,technical,1.0
launch,technical,0.3333333333333333
economicsthe,technical,1.0
vibration,technical,0.5
assemblies,technical,0.5
lqe,technical,1.0
accommodate,technical,0.5
consuming,technical,0.5
requiring,technical,0.3333333333333333
underlie,technical,0.5
iugg,technical,1.0
satisfies,technical,0.5
consumption,technical,0.5
combustionor,technical,1.0
document,technical,0.5
ostracised,technical,1.0
assessing,technical,0.5
quanta,technical,1.0
ka,technical,1.0
coherent,technical,0.3333333333333333
winning,technical,0.3333333333333333
hollywood,technical,0.3333333333333333
fallin,technical,1.0
monitored,technical,1.0
diebold,technical,1.0
hence,technical,0.3333333333333333
rationalization,technical,0.5
coatings,technical,0.5
significand,technical,1.0
craft,technical,0.3333333333333333
jersey,technical,0.3333333333333333
interconnectedness,technical,1.0
hunters,technical,1.0
competitions,technical,1.0
baird,technical,0.5
buckets,technical,0.5
dissatisfaction,technical,0.3333333333333333
imaginative,technical,0.5
divergence,technical,0.5
behave,technical,0.3333333333333333
produces,technical,0.3333333333333333
fax,technical,1.0
中國中文資訊學,technical,1.0
beyondcorp,technical,1.0
strings,technical,0.3333333333333333
deform,technical,1.0
mutually,technical,0.3333333333333333
numenera,technical,1.0
correction,technical,0.3333333333333333
gap,technical,0.5
linux,technical,1.0
regardless,technical,0.5
barack,technical,1.0
struggling,technical,0.3333333333333333
photograph,technical,0.3333333333333333
bureaucratic,technical,0.5
provisioned,technical,1.0
中文信息學報,technical,1.0
explanatory,technical,0.5
morse,technical,0.3333333333333333
stiftung,technical,1.0
estimand,technical,1.0
predicate,technical,1.0
credible,technical,1.0
recipient,technical,0.5
computed,technical,0.3333333333333333
inventory,technical,0.5
examples,technical,0.5
dividing,technical,0.3333333333333333
electrochemical,technical,1.0
enriched,technical,1.0
eric,technical,0.5
abundant,technical,0.5
describes,technical,0.3333333333333333
sylhet,technical,1.0
geometry,technical,0.3333333333333333
austenite,technical,1.0
funded,technical,1.0
scrap,technical,0.3333333333333333
spontaneously,technical,0.3333333333333333
depth,technical,0.5
parnas,technical,1.0
distributed,technical,0.3333333333333333
curves,technical,0.5
compensation,technical,0.3333333333333333
tracks,technical,0.3333333333333333
thinkers,technical,0.3333333333333333
featured,technical,0.3333333333333333
iscsi,technical,1.0
suspended,technical,0.3333333333333333
cyber,technical,1.0
tendency,technical,0.3333333333333333
agripreneurs,technical,1.0
partnered,technical,1.0
vibrotactile,technical,1.0
innovations,technical,0.5
objects,technical,0.3333333333333333
neuropsychological,technical,1.0
watt,technical,0.5
berkeley,technical,0.5
exposure,technical,0.3333333333333333
unfavourable,technical,1.0
dynamicsin,technical,1.0
twitter,technical,1.0
queue,technical,1.0
lisp,technical,1.0
hmi,technical,1.0
tuscaloosa,technical,1.0
browsing,technical,1.0
civilization,technical,0.5
silicon,technical,1.0
instances,technical,0.3333333333333333
semiosphere,technical,1.0
targeting,technical,1.0
transform,technical,1.0
sufficient,technical,0.3333333333333333
icad,technical,1.0
equity,technical,0.5
grades,technical,0.3333333333333333
threaten,technical,0.5
lens,technical,0.5
hydrostatics,technical,1.0
proceeds,technical,0.3333333333333333
balancer,technical,1.0
discontinuous,technical,0.5
characterized,technical,0.3333333333333333
paradigm,technical,0.5
kaliakair,technical,1.0
中文科技期刊数据库收录期刊,technical,1.0
district,technical,0.3333333333333333
romania,technical,1.0
vip,technical,1.0
reduces,technical,0.5
acceptable,technical,0.3333333333333333
marketability,technical,0.5
compiled,technical,0.3333333333333333
wrapped,technical,0.5
popularly,technical,0.5
modulusthe,technical,1.0
achieving,technical,0.5
modernized,technical,0.3333333333333333
laminar,technical,1.0
bodily,technical,0.3333333333333333
amperethe,technical,1.0
overseen,technical,1.0
adopters,technical,1.0
disposable,technical,1.0
buckingham,technical,1.0
compensator,technical,1.0
contributor,technical,0.5
metaspace,technical,1.0
dis,technical,1.0
recovering,technical,0.3333333333333333
sheriff,technical,0.3333333333333333
stewards,technical,0.5
odyssey,technical,0.3333333333333333
antiparticle,technical,1.0
injection,technical,0.3333333333333333
categories,technical,0.5
realm,technical,0.5
eliminating,technical,0.3333333333333333
discounts,technical,0.5
gary,technical,0.5
api,technical,1.0
launchers,technical,1.0
roots,technical,0.3333333333333333
virtualized,technical,1.0
abstractions,technical,0.5
utopianism,technical,1.0
nora,technical,1.0
unions,technical,0.3333333333333333
glove,technical,0.3333333333333333
wives,technical,0.5
twelfth,technical,0.3333333333333333
doubled,technical,0.5
undifferentiated,technical,0.5
joão,technical,1.0
conveyed,technical,0.3333333333333333
marginalized,technical,1.0
underneath,technical,0.5
tropical,technical,0.3333333333333333
ssa,technical,1.0
influencers,technical,1.0
inexactness,technical,1.0
simulator,technical,1.0
burglary,technical,0.5
vmfs,technical,1.0
raster,technical,1.0
helix,technical,1.0
ensure,technical,0.5
appears,technical,0.3333333333333333
spreadsheet,technical,1.0
appliance,technical,0.5
perspective,technical,0.5
principlein,technical,1.0
chromate,technical,1.0
ztna,technical,1.0
implementation,technical,0.3333333333333333
specifics,technical,1.0
rewording,technical,1.0
capacities,technical,0.5
simon,technical,0.5
encountered,technical,0.3333333333333333
fe,technical,1.0
undefined,technical,0.3333333333333333
fp,technical,1.0
reallocate,technical,1.0
flash,technical,0.3333333333333333
province,technical,0.3333333333333333
namely,technical,0.3333333333333333
suppress,technical,0.5
regulative,technical,0.5
trustworthiness,technical,1.0
therapeutic,technical,0.3333333333333333
inheritance,technical,0.5
treaties,technical,0.5
scality,technical,1.0
disparate,technical,0.5
publishers,technical,0.3333333333333333
listened,technical,0.3333333333333333
definitively,technical,1.0
中国期刊全文数据库全文收录期刊,technical,1.0
triple,technical,0.5
revista,technical,1.0
collision,technical,0.5
anionis,technical,1.0
streamed,technical,1.0
intranets,technical,1.0
obtained,technical,0.3333333333333333
custom,technical,1.0
ipad,technical,1.0
patent,technical,1.0
filename,technical,1.0
bdpa,technical,1.0
negligible,technical,0.5
variability,technical,0.5
captive,technical,0.5
legacy,technical,0.5
wasteful,technical,0.3333333333333333
regions,technical,0.3333333333333333
external,technical,0.3333333333333333
magazines,technical,0.3333333333333333
amplification,technical,0.5
yunfu,technical,1.0
metals,technical,0.5
genetic,technical,0.5
iso,technical,1.0
vocal,technical,0.3333333333333333
brihadeeswarar,technical,1.0
investor,technical,0.5
citp,technical,1.0
dx,technical,1.0
warehousing,technical,1.0
multithreaded,technical,1.0
unicode,technical,1.0
abnormally,technical,0.5
automationis,technical,1.0
functionally,technical,0.5
anomalous,technical,1.0
wastewater,technical,0.5
corridor,technical,0.3333333333333333
à,technical,1.0
modify,technical,0.5
reliable,technical,0.3333333333333333
quantum,technical,0.5
cste,technical,1.0
rudolf,technical,1.0
porciuncula,technical,1.0
adaptive,technical,1.0
symmetric,technical,0.5
iupac,technical,1.0
happiness,technical,0.3333333333333333
executing,technical,1.0
analog,technical,1.0
habitat,technical,1.0
ideals,technical,0.5
calculating,technical,0.3333333333333333
writes,technical,0.3333333333333333
atp,technical,0.5
raysa,technical,1.0
biocomplexity,technical,1.0
deleted,technical,1.0
avionics,technical,1.0
amphoteric,technical,1.0
eproject,technical,1.0
harried,technical,0.5
navigate,technical,1.0
adversaries,technical,0.5
authoritative,technical,0.3333333333333333
earned,technical,0.5
interconvertible,technical,1.0
bergé,technical,1.0
eighteenth,technical,0.3333333333333333
furnace,technical,0.5
sweden,technical,0.5
theories,technical,0.5
bitp,technical,1.0
sole,technical,0.5
isambard,technical,1.0
dsp,technical,1.0
identify,technical,0.5
gases,technical,0.5
ensures,technical,1.0
repairing,technical,1.0
descriptors,technical,1.0
shaoping,technical,1.0
micromanagement,technical,1.0
modernization,technical,0.3333333333333333
charitable,technical,0.3333333333333333
controlled,technical,0.3333333333333333
statutory,technical,0.3333333333333333
absorbance,technical,1.0
capillary,technical,0.5
qti,technical,1.0
apart,technical,0.3333333333333333
selectively,technical,1.0
redesign,technical,1.0
database,technical,1.0
unsuitable,technical,0.5
highlighted,technical,1.0
businesses,technical,0.3333333333333333
transformative,technical,1.0
contacts,technical,0.3333333333333333
chromatic,technical,0.5
enumerate,technical,1.0
smarter,technical,1.0
hutter,technical,1.0
significantly,technical,0.5
conceptions,technical,0.3333333333333333
butter,technical,0.3333333333333333
persian,technical,0.3333333333333333
vhf,technical,1.0
morland,technical,1.0
roles,technical,0.3333333333333333
croatian,technical,1.0
canonicalizing,technical,1.0
ferromagnetic,technical,0.5
calculation,technical,0.5
poincaré,technical,1.0
kinematicsis,technical,1.0
certifying,technical,0.5
contractually,technical,1.0
dns,technical,1.0
offord,technical,1.0
apec,technical,1.0
explanations,technical,0.3333333333333333
constituent,technical,0.5
organisations,technical,1.0
tensile,technical,0.5
attracts,technical,1.0
analysis,technical,0.3333333333333333
cybercrimes,technical,1.0
mosco,technical,1.0
unstructured,technical,0.5
syndicate,technical,0.5
implement,technical,0.5
unsafe,technical,1.0
boxes,technical,0.3333333333333333
codd,technical,1.0
networks,technical,0.5
agargaon,technical,1.0
steer,technical,0.5
attacker,technical,0.5
microprocessor,technical,1.0
annihilation,technical,0.5
bcs,technical,1.0
revival,technical,1.0
xuébào,technical,1.0
extensive,technical,0.3333333333333333
soundproofing,technical,1.0
investment,technical,0.3333333333333333
constraints,technical,1.0
adaptation,technical,0.3333333333333333
frequencythe,technical,1.0
leaked,technical,0.5
rogers,technical,0.3333333333333333
airplanes,technical,0.5
transgender,technical,1.0
umbrella,technical,0.5
intangible,technical,0.5
coordinated,technical,0.5
fick,technical,1.0
delete,technical,1.0
pools,technical,0.5
importing,technical,1.0
homesourcing,technical,1.0
yeltsin,technical,1.0
ubiquitous,technical,1.0
pages,technical,0.3333333333333333
pecos,technical,0.5
hydrocarbona,technical,1.0
westminster,technical,0.3333333333333333
newell,technical,1.0
mechatronics,technical,1.0
treatments,technical,0.5
distributor,technical,1.0
radiological,technical,1.0
generator,technical,0.5
triggering,technical,1.0
halted,technical,0.3333333333333333
divisions,technical,0.5
wicking,technical,1.0
decadic,technical,1.0
hashes,technical,1.0
prosthetic,technical,1.0
minimized,technical,0.5
itee,technical,1.0
bidding,technical,0.5
spatially,technical,0.5
commonplace,technical,0.5
intentions,technical,0.3333333333333333
relativitygeneral,technical,1.0
luminous,technical,0.3333333333333333
moduli,technical,1.0
nicira,technical,1.0
experiences,technical,0.3333333333333333
sigma,technical,0.5
proficiency,technical,1.0
outlined,technical,0.5
clockmakers,technical,1.0
resistors,technical,1.0
eyring,technical,1.0
amphoterism,technical,1.0
advancing,technical,1.0
markers,technical,1.0
identifiable,technical,0.5
logarithmic,technical,1.0
friesem,technical,1.0
diodes,technical,1.0
unchangeable,technical,1.0
array,technical,0.3333333333333333
cultural,technical,0.3333333333333333
musicians,technical,0.3333333333333333
fragmented,technical,0.5
eps,technical,1.0
forsythe,technical,0.5
airflow,technical,0.5
noël,technical,1.0
promote,technical,0.3333333333333333
einstein,technical,0.5
commanding,technical,1.0
graph,technical,0.5
insight,technical,0.5
adventure,technical,0.5
biologists,technical,1.0
seamlessly,technical,1.0
guides,technical,0.5
surveillance,technical,0.3333333333333333
estimation,technical,0.5
localization,technical,0.5
dlp,technical,1.0
repositories,technical,1.0
hydrocarbons,technical,0.5
madrasas,technical,1.0
integrates,technical,0.5
cheating,technical,1.0
histoire,technical,1.0
ind,technical,1.0
nonmetal,technical,1.0
indianapolis,technical,0.5
chattogram,technical,1.0
entities,technical,0.3333333333333333
modules,technical,1.0
dig,technical,0.3333333333333333
advises,technical,1.0
iodek,technical,1.0
aiken,technical,0.5
investments,technical,0.3333333333333333
wu,technical,1.0
cluster,technical,0.3333333333333333
bots,technical,1.0
biophysical,technical,0.5
refrigeration,technical,0.5
heim,technical,1.0
obsolete,technical,1.0
dominate,technical,0.3333333333333333
optimal,technical,0.5
outset,technical,0.3333333333333333
metazoan,technical,1.0
ordering,technical,0.5
sftp,technical,1.0
bent,technical,0.3333333333333333
specialization,technical,0.3333333333333333
morale,technical,0.5
uncomfortable,technical,0.5
shelly,technical,1.0
hiring,technical,0.5
harlan,technical,1.0
labors,technical,1.0
answering,technical,0.3333333333333333
trusts,technical,1.0
microorganisms,technical,0.5
commenting,technical,0.3333333333333333
audits,technical,1.0
cop,technical,0.5
barrier,technical,0.3333333333333333
definability,technical,1.0
oxyanions,technical,1.0
operator,technical,0.3333333333333333
collide,technical,1.0
web,technical,0.5
autonomous,technical,1.0
acronym,technical,1.0
mckendrick,technical,1.0
persistence,technical,0.5
respectively,technical,0.5
intensities,technical,0.5
quotient,technical,1.0
continuity,technical,0.5
distributions,technical,0.3333333333333333
focusing,technical,0.3333333333333333
parisien,technical,1.0
solvent,technical,0.5
arcos,technical,1.0
huang,technical,1.0
cinda,technical,1.0
counteracts,technical,1.0
mepa,technical,1.0
bugaboo,technical,1.0
accountants,technical,0.5
apis,technical,1.0
transport,technical,0.5
popularization,technical,1.0
jacob,technical,1.0
competence,technical,0.3333333333333333
globalization,technical,1.0
coulombthe,technical,1.0
develops,technical,0.3333333333333333
blinds,technical,0.5
n,technical,0.5
cues,technical,0.5
performs,technical,0.5
ministry,technical,0.5
launcher,technical,1.0
isentropic,technical,1.0
armies,technical,0.5
marcus,technical,0.3333333333333333
chemistrydeals,technical,1.0
adjacent,technical,0.5
detailing,technical,1.0
cubes,technical,0.3333333333333333
maillart,technical,1.0
cybernetics,technical,1.0
microwaves,technical,1.0
garbage,technical,0.5
δ,technical,1.0
transportation,technical,0.3333333333333333
orphan,technical,1.0
brittlenessa,technical,1.0
orbiting,technical,0.5
bytes,technical,1.0
oversight,technical,1.0
embl,technical,1.0
overviews,technical,1.0
spreadsheets,technical,1.0
affordability,technical,1.0
bivens,technical,1.0
faults,technical,0.3333333333333333
stabler,technical,1.0
broadened,technical,0.3333333333333333
complaint,technical,0.3333333333333333
operations,technical,0.3333333333333333
conceptualizing,technical,1.0
origin,technical,0.3333333333333333
equipments,technical,1.0
dirac,technical,1.0
spinning,technical,0.3333333333333333
biometrics,technical,1.0
integral,technical,0.5
cathode,technical,0.5
preparing,technical,0.3333333333333333
informatik,technical,1.0
grela,technical,1.0
informatics,technical,1.0
keystroke,technical,1.0
cyberbullying,technical,1.0
waterfall,technical,1.0
developer,technical,0.5
buyer,technical,1.0
electronegativitysymbolized,technical,1.0
investigating,technical,0.5
subcontract,technical,1.0
